"Jaroslav Pokorný";"Andrea Giovanni Nuzzolese";"Mirko Orsini";"Tiziana Catarci";"André N. de Mello";"M. Tamer Özsu";"Paolo Di Stefano";"Paolo Rocco";"Walter Cerroni";"Marco Conti";"Francesco Ongaro";"Stephen Gilmore";"Raffaele Ianniello";"Mehdi Dastani";"Michael Lienhardt";"Salvatore Rotolo";"Carlo A. Grazia";"Daniel Krajzewicz";"Fabio Maino";"Jacopo Mauro";"Yunlian Sun";"Virginie Zampa";"Arnd Poetzsch-Heffter";"Maurelio Boari";"Flavio Bonfatti";"Marco Ramilli";"Davide Rossi";"Eloisa Vargiu";"Francisco Martins";"Sebastiano Fraternale";"Giuseppe Bellavia";"Andrea Proli";"Konrad Campowsky";"Matthias Rauterberg";"Rune Gustavsson";"S. Melicchio";"Stefano Rizzi";"Tudor A. Lascu";"Simonetta Balsamo";"Carlo Montangero";"Antonella Valva";"Fabio Vitali";"Marco Carbone";"Ronaldo Menezes";"Antoni Olivé";"Yair Allouche";"Zoran Despotovic";"Jorge A. Pérez";"Luca Benini";"Tullio Salmon Cinotti";"Lars Bendix";"Alessandro Lanza";"Federico Folli";"Claudio Pizzi";"Cristina De Castro";"Aldo Campi";"Roberto Giacobazzi";"Luca Elia";"Fabrizio Angiulli";"B. Martelli";"Leon Sterling";"Roberto Pasolini";"Irene Ntoutsi";"Giovanni Pau";"Mahmoud Daneshmand";"Elena Nardini";"Lorenzo Alvisi";"Giuseppe Vizzari";"Claudio Guidi";"Corrado Romani";"Maurizio Gabbrielli";"Evelina Lamma";"Francesco Baschieri";"Fabio Tamburini";"Andrea Omicini";"Enrico Stancampiano";"Elisa Addimanda";"Marco Ferretti";"Randolf Mock";"Daniela Fogli";"Giovanni Rossi";"W. Di Francesco";"Marco Maria Santese";"Alberto Ferrari";"Paolo Ciancarini";"Athos Antonelli";"Simone Martini";"Angelo Montanari";"Vincenzo Grassi";"Maria Seralessandri";"Paola Inverardi";"Maria Chiara Meo";"Alberto Caprara";"Mariangiola Dezani-Ciancaglini";"Alessandro Artale";"Mauro Gaspari";"Luca Casone";"Andrea Mainetti";"Paolo Giorgini";"Ezra Silvera";"Alessandra Di Pierro";"Davide D&apos;Aria";"Tom Holvoet";"Aris M. Ouksel";"Carlos Roberto De Rolt";"Luca Roffia";"Giuseppe Fiameni";"Alfredo D&apos;Elia";"Matteo Casadei";"Wil M. P. van der Aalst";"Bernadette Dorizzi";"Stefano Zacchiroli";"Francesco Iorio";"Francesco L. De Angelis";"Francesca Benzi";"Tarik Taleb";"Andrea Lombardi";"David Shotton";"Morris Sloman";"Viviana Mascardi";"Diana Berbecaru";"Graeme Stevenson";"Vincenzo Laudizio";"Giuseppe Longo";"Alberto Bartoli";"Uichin Lee";"Luca Console";"Giuseppe Ruggeri";"Alfredo Cuzzocrea";"Dario Maggiorini";"Paola Italia";"Krzysztof Kaczmarski";"Fabio Vergari";"Marco Casadio";"Sonia Bergamaschi";"Stefano Caselli";"Valentina Presutti";"Nicola Bui";"Sascha Maschek";"Cristiana Casanova";"Antonino Battaglia";"James L. Wayman";"Sylvain Pradalier";"R. Motta";"Willem Jan van Hoeve";"Massimo Tistarelli";"Cesare Maioli";"Ugo Montanari";"Emanuela Merelli";"Brahim Hnich";"Marco Gavanelli";"Athena Vakali";"Stefania Ardizzoni";"Stefania Gnesi";"Stefano Bonetta";"Giovanni Rimassa";"Reza Curtmola";"Luca Montanari";"Federico Chesani";"Alessandro Gambetti";"Andrea Ghidini";"Mirko Piaggesi";"Paolo Burgio";"Sergio Storari";"Roberto M. Amadio";"Stefano Poli";"Flavio Corradini";"V. Catani";"Marco Patella";"Jae-Han Lim";"Mario Rosati";"Davide Sottara";"Malgorzata Steinder";"Guillermo González de Rivera";"Marius Corici";"Mathieu Loiseau";"Monica Masperi";"Simon Dobson";"Guido Boella";"Boris Novikov";"Alessandro Zanarini";"Dino Pedreschi";"Akla-Esso Tchao";"Franco Callegati";"Azzedine Boukerche";"S. Caraceni";"Sergio Andreozzi";"Vittorio Maniezzo";"Ladjel Bellatreche";"Valerio Pipolo";"Vittorio Brusoni";"Pierpaolo Degano";"Domenico Cotroneo";"M. Wan";"Maurizio Vincini";"Luciano Bononi";"Andrea Guidi";"Claudio Sartori";"Mirco Tribastone";"A. Fantini";"Miguel A. Ferrer";"N. Guerrini";"Giuliano Furlini";"Keith Marzullo";"Davide Salomoni";"Aythami Morales";"Stefano Rossi";"Alberto Bacchelli";"Alessio Franceschelli";"Maarten van Steen";"Dennis Olivetti";"Elisa Turricchia";"Stefano Sartor";"Francesco Draicchio";"Julian A. Padget";"Martin Steffen";"Danilo Blasi";"Francesco Poggi";"Fabio Bracci";"Paolo Mancarella";"Claudio De Stefano";"Saverio Giallorenzo";"Matias David Lee";"Alessandro Amoroso";"Marco Cavalieri";"Federico Bergenti";"Hussein T. Mouftah";"Francesco Rossi";"Marco Cioffi";"Stefano Lodi";"Burak Kantarci";"Wanli Ouyang";"Maria Elena Bonfigli";"Riccardo Focardi";"Nicola Ticca";"Danilo Pianini";"Manuel Núñez";"Wai-kuen Cham";"Stefano Panzieri";"Antonio Corradi";"Immo Grabe";"Laura Bocchi";"Rajesh Sharma";"Jomi Fred Hübner";"Giuseppe Raffa";"Alessio Guerri";"Orazio Briante";"Farhad Arbab";"Luca Lombardi";"Gianluca Aloi";"M. Castelli";"Giovanni Soda";"Gianfranco Valastro";"Vittoria Cozza";"Guido Stromei";"Matteo Roffilli";"A. Alessandroni";"Andrea Corradini";"Elisa Marengo";"Sascia Virruso";"Massimiliano Mattetti";"Luca Ferrucci";"Dario Rossi";"Michael Smith";"Primo Zingaretti";"Marco Garavelli";"Sara Montagna";"Alexander Boer";"Filippo Bosi";"Annalisa Franco";"Pasquale Pace";"Gabriele Di Stefano";"Davide Melandri";"Javier Ortega-Garcia";"Alfons Kemper";"Yannis Theodoridis";"Mirko Viroli";"Paola Mello";"Maria Rita Scalas";"Paola Salomoni";"Stefania Montani";"Andrea Paoli";"Kurt Schelfthout";"Stefano Mariani";"Angelo Trotta";"Luca Cervone";"Luigi di Stefano";"Luca Arietta";"Shlomi Dolev";"Qingliang Chen";"Daniele Vigo";"Fabio Rossi";"Giorgio Delzanno";"Michele Loreti";"Angelo Di Iorio";"Marcello Cinque";"Julian Fiérrez-Aguilar";"Fabio Panzieri";"Massimiliano Cattafi";"L. Piancastelli";"Mirko Kämpf";"Gustavo Marfia";"A. Sorcinelli";"A. Bucci";"Luca Roversi";"Stefano Basta";"Claudio Enrico Palazzi";"R. De Luca";"Mohammad Mahdi Jaghoori";"Davide Sangiorgi";"Maurizio Cimadamore";"Giorgia Lodi";"Fabio Tarantino";"Giovanna Di Marzo Serugendo";"Luca Padovani";"Filippo Focacci";"Emanuele Frandi";"Silvia Vecchi";"Andrea Borghesi";"Gianluca Dini";"Michael Adeyeye";"Mario Bravetti";"Vivian Li";"Massimo Piccardi";"Ugo Dal Lago";"Luca Furini";"Andrea Vitali";"Eduardo Cerqueira";"Juan A. Rodríguez-Aguilar";"Andrea Marcomini";"Julien Aligon";"Jens Lechtenbörger";"Alessandro Fantechi";"Gian Luigi Ferrari";"Rosy Barruffi";"Federica Rizzi";"A. Nanni";"Maria Paola Landini";"Ivan Lanese";"Peter McBurney";"Raffaele Cappelli";"Nadia Busi";"Diego Latella";"Gabriele Monti";"Pavel Zezula";"Juan M. López-Soler";"Fabio Parmeggiani";"Ilaria Bartolini";"Marco Furini";"Marco Bernardo";"Mario Gerla";"Marco Cremonini";"Matteo Mordacchini";"Alina Sîrbu";"Peter Y. H. Wong";"Simone Spagnoli";"Luís F. C. Alberto";"Claudio Sacerdoti Coen";"Alessio Bonfietti";"Michele Schirinzi";"V. Richard Benjamins";"Sam Joseph";"Alberto Trombetta";"Massimo Cossentino";"Giacomo Domeniconi";"Rocco Moretti";"Alberto Abelló";"Alberto Rosi";"Javier Galbally";"Silvio Valenti";"Gioele Barabucci";"Manolis Terrovitis";"Francesco Tiezzi";"Mauro Tortonesi";"Einar Broch Johnsen";"Alessandro Aldini";"Stefano Sola";"Vittorio Ghini";"Alexandru Constantin";"Giuseppe Cardone";"Enrico Blanzieri";"Stefan Decker";"Marco Pirruccio";"Letizia Leonardi";"Claudio Buda";"Cristina Ruggieri";"Ali Erol";"Jun Zhao";"Marco Marengo";"P. Mancini";"Márk Jelasity";"Enrico Denti";"Mirko D&apos;Angelo";"Cecilia Mascolo";"Paolo Azzoni";"Michele Cabano";"Carla Ferreira";"Sajal K. Das";"Ferruccio Damiani";"Luca Giuliano";"Alois Ferscha";"Federico Caselli";"Elisa Bertino";"Vincenzo Ciaschini";"Claudio Sermenghi";"Luca Gardelli";"Simona Sassatelli";"Andrea Cirri";"Herbert Wiklicky";"Silvio Pardi";"Ornela Dardha";"Gian Paolo Jesi";"Marco Grassi";"Panos Vassiliadis";"Andrea Maggiolo-Schettini";"Roberto Segala";"Josep Díaz";"Emiliano Dolif";"Federico Milano";"Tania Cerquitelli";"Javier Povedano-Molina";"Rudolf Schlatte";"Marie Pierre Gleizes";"Paolo Toth";"Michele Bracuto";"Giacomo Angione";"Leïla Kloul";"Andrea Bagnacani";"Chiara Contoli";"Valeria Loscrì";"Marco Venuti";"Vasco Thudichum Vasconcelos";"Dario Bottazzi";"Ulle Endriss";"Wilma Penzo";"Alberto Corni";"Antonio Molina";"Alberto Borghetti";"Cristian Borcea";"Matteo Baldoni";"Luca Tummolini";"Lorena Etcheverry";"Roberto Guerrieri";"Michele Bugliesi";"Franco Zambonelli";"Mauro Torchio";"Alexander L. Wolf";"Angelo Varni";"Christian W. Günther";"Matteo Francia";"Andrea Ceccherelli";"Héctor Allende";"Sara Zuppiroli";"Chris Hankin";"Gianpaolo Molino";"Yamine Aït Ameur";"Danilo Montesi";"Emil Lupu";"Florian Schreiner";"Thomas Magedanz";"Riccardo Viti";"Bernhard Anzengruber";"Marco Prandini";"Aurélien Mayoue";"Reiner Hähnle";"Paolo Bellavista";"Anil K. Jain";"Alessandro Federico";"Carlo Marchetti";"Paolo Biondi";"Pinar Yolum";"Andrea Marongiu";"Roberta Calegari";"Ludovico Antonio Muratori";"Serena Papi";"Maurizio Sebastianis";"Sara Cenni";"Laurent Regnier";"Enrico Gregori";"Marco Sbaraglia";"Frank S. de Boer";"Luca Citi";"Joachim Parrow";"Michele Piunti";"Vito Conforti";"Michele Corrà";"Jérôme Darmont";"Bernhard Wally";"Steve Pettifer";"Alessandra Lumini";"Anna Ciampolini";"Stefano Chessa";"Gianluca Gozzoli";"Davide Brunelli";"Luca Foschini";"Marco Dorigo";"Martin Gaedke";"M. Scala";"Patrick Marcel";"Marilena Daquino";"Giuseppe Santucci";"Antonio Ferretti";"Barbara Dunin-Keplicz";"Cinzia Di Giusto";"Cesare Stefanelli";"Roberto Bruni";"Antonella Carbonaro";"Francesca Toni";"Sirio Capizzi";"Gianfranco Cellarosi";"Matteo Battistelli";"Simone Buoncompagni";"Tom M. van Engers";"Simone Rossi";"Catia Prandi";"A. Messina";"Davide Daolio";"Marco Montali";"S. Zani";"Naranker Dulay";"C. Rossi";"Paolo Sabattini";"P. P. Ricci";"Tommaso Pirini";"Ricardo Ñanculef";"Gottfried Vossen";"Stefano Bragaglia";"Massimo Bartoletti";"Gianfranco Rossi";"Pascal Van Hentenryck";"Letizia Tanca";"Carlo Giannelli";"Rafael H. Bordini";"Jose M. Lopez-Vega";"Juan Ye";"Luca Bompani";"Pietro Brunetti";"Laura Ferrari";"Mario Fanelli";"Michael Wooldridge";"Simone Tallevi-Diotallevi";"João Alexandre Leite";"Luigi De Giovanni";"Paolo Coppola";"Alberto Credi";"Andrea Lodi";"Boris Vrdoljak";"Emiliano Manca";"Antonio Lioy";"Federico Ravaldi";"Stefano Di Monte";"Yannick Welsch";"Giuseppe Castagna";"Alfredo Rizzi";"Paolo Torroni";"Franco Mazzanti";"Daniele Tarchi";"Alessandro Ricci";"Carlos Varela";"Dina Q. Goldin";"A. Rossi";"Fabio Regoli";"Jesús Pardillo";"Renzo Davoli";"Marco Di Felice";"Witold Andrzejewski";"Emory Fry";"Stefano Monti";"Simon A. Dobson";"Danilo Pau";"Federico Maggi";"Michele Tamburini";"Matteo Rossi";"M. Mustafa Rafique";"Naoki Kobayashi 0001";"Giuliano Armano";"Luca Cardelli";"Andrea Asperti";"Davide Ancona";"Jos C. M. Baeten";"Valerio Basile";"Elena Ferrari";"Barbara Pernici";"Francesca Mambelli";"Luca Bedogni";"Stefano Natali";"Antonio Nardelli";"Luca Nardelli";"Leon van der Torre";"Spyros Kotoulas";"Rebecca Montanari";"Jacopo Zingoni";"Corrado Federici";"Pietro Azzari";"Alkida Balliu";"Giorgio Casadei";"L. Rosi";"Marco Alberti";"Loris Nanni";"Thomas Stützle";"António Ravara";"Amal El Fallah-Seghrouchni";"Stefano Pace";"Giovanna M. Dore";"Ciro Mattia Gonano";"Michele Pellegrini";"Luisella Reami";"Jane Yung-jen Hsu";"Nesma Houmani";"Alexandra Shulman-Peleg";"Armir Bujari";"Pietro Di Lena";"Enrico Gallinucci";"Andrea Marcozzi";"Jose-Norberto Mazón";"Andreas Knoche";"Nuno Jardim Nunes";"Fabio Parisini";"Marco Manca";"Diana J. Arrojo";"Matteo Balasso";"Claudio Antares Mezzina";"Themis Palpanas";"Luigi-Alberto Giachini";"Marco Roccetti";"Dario Mana";"Martin Fredriksson";"Simone Giardino";"Jussi Nieminen";"Nicola Zaghini";"Francesca Tomasi";"Rossella Rubino";"Alessandro Pernafini";"Elisa Turrini";"Miguel Angel Ferrer-Ballester";"Giuseppe Tagliavini";"Florian Waas";"Raffaele Giannella";"Cosimo Laneve";"Corrado Priami";"Matteo Golfarelli";"Davide Maltoni";"Marco Mamei";"Simone Graziani";"Roberto Laschi";"Michele Boreale";"Pietro De Matteis";"Moreno Marzolla";"Fausto Rabitti";"Michael Goldweber";"Giulio Piancastelli";"D. Piccinini";"Giovanni Resta";"Nicola Zannone";"Gabriella Castelli";"Claudio E. Palazzi";"Antonio Brogi";"Torben Bach Pedersen";"Alberto Pizzinelli";"Stefano Guerrini";"Luca Gandolfi";"Riccardo Gentilucci";"David Bruce";"Paola Giannini";"Giulio Basile";"Fabio Strozzi";"Angelo Croatti";"Antonio Natali";"Sonia Garcia-Salicetti";"Angelo Galanti";"Francesco Turroni";"Vladimiro Toschi";"Michele Lombardi";"M. Mazza";"Maria Halkidi";"Giuseppe D&apos;Angelo";"Fabrizio Maria Maggi";"Eugenio Magistretti";"Ka I Pun";"Lorenzo Donatiello";"Jiejun Kong";"Payam Siyari";"Agostino Poggi";"Vincenzo Cacace";"Dave Clarke";"Paolo Tiberio";"Michele Magno";"Thomas T. Hildebrandt";"Il-Yeol Song";"Alessandro Portosa";"Daniela Tibaldi";"Roberto Gorrieri";"Luca Tagliavini";"Behrooz Nobakht";"Stefano Scala";"Andrea Roli";"Akinori Yonezawa";"Ofer Biran";"Antonio Angelo Feliziani";"Euripides Vrachnos";"Matteo Ferrara";"Fabio Di Francesco";"Stefan Voß";"Dan Hirsch";"Francesca Collina";"Monica Palmirani";"Alessandra Eva";"Dario Maio";"Paolo Puliti";"Stephen Kimani";"Jacopo Toccacieli";"Manoop Talasila";"Gabriele D&apos;Angelo";"David Lane";"Paolo Terenziani";"Fabio Viola";"Özalp Babaoglu";"Andrea Bartolini";"Stefano Arteconi";"Andrea Zanetti";"Özgür Kafali";"Valentina Nisi";"Andrea Reale";"Volker Stolz";"Matteo Risoldi";"Nicola Raffaele Di Matteo";"Alexander Nus";"Leendert W. N. van der Torre";"David Claudio";"Federico Montori";"Alan Schmitt";"Alessio Bottrighi";"Johannes Andrich";"Stefano Ferretti";"Vincent Oria";"Ryohei Nakatsu";"Alex Benini";"Biao Zhou";"Daniela Salsi";"Serena Villata";"Juan Trujillo";"Maria Grazia Gasparo";"Luca Calderoni";"Enrico Zamagni";"Francesco Osborne";"Ettore Saltarelli";"Alberto Montresor";"Michele Girolami";"Roberto Zunino";"João Leite";"Enrico Oliva";"Mary Gray Baker";"Domenico Beneventano";"Danny Raz";"Francesco Zanichelli";"Robert Tolksdorf";"Riccardo Belletti";"Salvatore Frizzoli";"Philip S. Yu";"Nicola Cannata";"Munindar P. Singh";"Cristian Versari";"Andrea Giovannini";"Marco Mantovani";"Paolo Dario";"F. Bosi";"Matthias Klusch";"Mostafa Salehi";"Michalis Vazirgiannis";"Pietro di Lena";"Alberto Musetti";"Barbara Catania";"Marco Filippo";"Di Ma";"Giovanna Guerrini";"Marco A. Boschetti";"Maurizio Martelli";"Luca Di Angelo";"Iuris Cella";"Silvia Mirri";"Bruno Fringuelli";"Gregory R. Gay";"Fabrizio Montesi";"Alex Sim";"Federica Mandreoli";"Vincent Danos";"Gianluigi Zavattaro";"Marco Ciaschini";"Giovanni Curatola";"Jan Schäfer";"Jose Luis Fernandez-Marquez";"Riccardo Torlone";"Giuseppe Carella";"Maja Pesic";"Aldo Gangemi";"Roberto Lucchi";"Simone Grassilli";"Thomas Bridi";"Matteo Boni";"Giuliano Santandrea";"Stijn de Gouw";"Riccardo Falco";"Elena Giachino";"Paolo Ciampolini";"Michela Milano";"Stefano Cacciaguerra";"Fabrizio Riguzzi";"Andrea Tomasi";"Tobias Lauer";"Manuel Mazzara";"Matteo Bertoni";"Freddy Lécué";"Johan A. K. Suykens";"Volha Bryl";"Enrico Motta";"Rita Cucchiara";"Hugo Torres Vieira";"Josenildo Costa da Silva";"David Hales";"Gianluca Tonti";"Chi-Ming Chen";"Cristiano Castelfranchi";"Denis Baldisserra";"Julian Fiérrez";"Danny Weyns";"Francesco Pozzi";"Matteo Magnani";"Claudio Caccia";"Mila Dalla Preda";"Silvia Chiusano";"Cristina Baroglio";"Felix Naumann";"Alessandra Toninelli";"Pompeu Casanovas";"Cristian Bertuccioli";"Mieke Massink";"Cristiana Cervini";"Schahram Dustdar";"Stefano Russo";"S. Lombardi";"Serena Silvi";"Marco Pignoloni";"Giacomo Cabri";"Rocco De Nicola";"Damiano Fontana";"Paolo Ciaccia";"Riccardo Martoglia";"Lorenzo Baldacci";"Carlos A. Varela";"Giovanni Sartor";"Ambra Molesini";"Michael Schumacher";"Gianluca Moro";"Luís Caires";"Marcello M. Bonsangue";"Paolo Cagnoli";"Silvio Peroni";"Giancarlo Fortino";"Giovanni Matteucci";"Martino Ruggiero";"Flavio De Paoli";
"Jaroslav Pokorný";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
"Andrea Giovanni Nuzzolese";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;
